369179.51654099,4945577.3497805,2
369180.48622659,4945577.11372582,2
369181.45591219,4945576.87767114,2
369182.42559779,4945576.64161647,2
369183.39528338,4945576.40556179,2
369184.36496898,4945576.16950711,2
369185.33465458,4945575.93345243,2
369186.30434017,4945575.69739775,2
369187.27402577,4945575.46134308,2
369188.24371137,4945575.2252884,2
369189.21339697,4945574.98923372,2
369190.18308256,4945574.75317904,2
369191.15276816,4945574.51712437,2
369192.12245376,4945574.28106969,2
369193.09213935,4945574.04501501,2
369194.06182495,4945573.80896033,2
369195.03151055,4945573.57290566,2
369196.00119615,4945573.33685098,2
369196.97088174,4945573.1007963,2
369197.94056734,4945572.86474162,2
369198.91025294,4945572.62868694,2
369199.87993853,4945572.39263227,2
369200.84962413,4945572.15657759,2
369201.81930973,4945571.92052291,2
369202.78899532,4945571.68446823,2
369203.75868092,4945571.44841355,2
369204.72836652,4945571.21235888,2
369205.69805212,4945570.9763042,2
369206.66773771,4945570.74024952,2
369207.63742331,4945570.50419484,2
369208.60710891,4945570.26814017,2
369209.5767945,4945570.03208549,2
369210.5464801,4945569.79603081,2
369211.5161657,4945569.55997613,2
369212.4858513,4945569.32392146,2
369213.45553689,4945569.08786678,2
369214.42522249,4945568.8518121,2
369215.39490809,4945568.61575742,2
369216.36459368,4945568.37970274,2
369217.33427928,4945568.14364807,2
369218.30396488,4945567.90759339,2
369219.27365048,4945567.67153871,2
369220.24333607,4945567.43548403,2
369221.21302167,4945567.19942936,2
369222.18270727,4945566.96337468,2
369223.15239286,4945566.72732,2
369224.12207846,4945566.49126532,2
369225.09176406,4945566.25521064,2
369226.06144965,4945566.01915597,2
369227.03113525,4945565.78310129,2
369228.00082085,4945565.54704661,2
369228.97050645,4945565.31099193,2
369229.94019204,4945565.07493726,2
369230.90987764,4945564.83888258,2
369231.87956324,4945564.6028279,2
369232.84924883,4945564.36677322,2
369233.81893443,4945564.13071855,2
369234.78862003,4945563.89466387,2
369235.75830563,4945563.65860919,2
369236.72799122,4945563.42255451,2
369237.69767682,4945563.18649983,2
369238.66736242,4945562.95044516,2
369239.63704801,4945562.71439048,2
369240.60673361,4945562.4783358,2
369241.57641921,4945562.24228112,2
369242.54610481,4945562.00622644,2
369243.5157904,4945561.77017177,2
369244.485476,4945561.53411709,2
369245.4551616,4945561.29806241,2
369246.42484719,4945561.06200773,2
369247.39453279,4945560.82595306,2
369248.36421839,4945560.58989838,2
369249.33390398,4945560.3538437,2
369250.30358958,4945560.11778902,2
369251.27327518,4945559.88173435,2
369252.24296078,4945559.64567967,2
369253.21264637,4945559.40962499,2
369254.18233197,4945559.17357031,2
369255.15201757,4945558.93751563,2
369256.12170316,4945558.70146096,2
369257.09138876,4945558.46540628,2
369258.06107436,4945558.2293516,2
369259.03075996,4945557.99329692,2
369260.00044555,4945557.75724225,2
369260.97013115,4945557.52118757,2
369261.93981675,4945557.28513289,2
369262.90950234,4945557.04907821,2
369263.87918794,4945556.81302353,2
369264.84887354,4945556.57696886,2
369265.81855914,4945556.34091418,2
369266.78824473,4945556.1048595,2
369267.75793033,4945555.86880482,2
369268.72761593,4945555.63275015,2
369269.69730152,4945555.39669547,2
369270.66698712,4945555.16064079,2
369271.63667272,4945554.92458611,2
369272.60635831,4945554.68853144,2
369273.57604391,4945554.45247676,2
369274.54572951,4945554.21642208,2
369275.51541511,4945553.9803674,2
369276.4851007,4945553.74431272,2
369277.4547863,4945553.50825805,2
369278.4244719,4945553.27220337,2
369279.39415749,4945553.03614869,2
369280.36384309,4945552.80009401,2
369281.33352869,4945552.56403934,2
369282.30321429,4945552.32798466,2
369283.27289988,4945552.09192998,2
369284.24258548,4945551.8558753,2
369285.21227108,4945551.61982062,2
369286.18195667,4945551.38376595,2
369287.15164227,4945551.14771127,2
369288.12132787,4945550.91165659,2
369289.09101347,4945550.67560191,2
369290.06069906,4945550.43954724,2
369291.03038466,4945550.20349256,2
369292.00007026,4945549.96743788,2
369292.96975585,4945549.7313832,2
369293.93944145,4945549.49532852,2
369294.90912705,4945549.25927385,2
369295.87881264,4945549.02321917,2
369296.84849824,4945548.78716449,2
369297.81818384,4945548.55110981,2
369298.78786944,4945548.31505514,2
369299.75755503,4945548.07900046,2
369300.72724063,4945547.84294578,2
369301.69692623,4945547.6068911,2
369302.66661182,4945547.37083642,2
369303.63629742,4945547.13478175,2
369304.60598302,4945546.89872707,2
369305.57566862,4945546.66267239,2
369306.54535421,4945546.42661771,2
369307.51503981,4945546.19056304,2
369308.48472541,4945545.95450836,2
369309.454411,4945545.71845368,2
369310.4240966,4945545.482399,2
369311.3937822,4945545.24634433,2
369312.3634678,4945545.01028965,2
369313.33315339,4945544.77423497,2
369314.30283899,4945544.53818029,2
369315.27252459,4945544.30212561,2
369316.24221018,4945544.06607094,2
369317.21189578,4945543.83001626,2
369318.18158138,4945543.59396158,2
369319.15126697,4945543.3579069,2
369320.12095257,4945543.12185223,2
369321.09063817,4945542.88579755,2
369322.06032377,4945542.64974287,2
369323.03000936,4945542.41368819,2
369323.99969496,4945542.17763351,2
369324.96938056,4945541.94157884,2
369325.93906615,4945541.70552416,2
369326.90875175,4945541.46946948,2
369327.87843735,4945541.2334148,2
369328.84812295,4945540.99736013,2
369329.81780854,4945540.76130545,2
369330.78749414,4945540.52525077,2
369331.75717974,4945540.28919609,2
369332.72686533,4945540.05314141,2
369333.69655093,4945539.81708674,2
369334.66623653,4945539.58103206,2
369335.63592213,4945539.34497738,2
369336.60560772,4945539.1089227,2
369337.57529332,4945538.87286803,2
369338.54497892,4945538.63681335,2
369339.51466451,4945538.40075867,2
369340.48435011,4945538.16470399,2
369341.45403571,4945537.92864931,2
369342.4237213,4945537.69259464,2
369343.3934069,4945537.45653996,2
369344.3630925,4945537.22048528,2
369345.3327781,4945536.9844306,2
369346.30246369,4945536.74837593,2
369347.27214929,4945536.51232125,2
369348.24183489,4945536.27626657,2
369349.21152048,4945536.04021189,2
369350.18120608,4945535.80415722,2
369351.15089168,4945535.56810254,2
369352.12057728,4945535.33204786,2
369353.09026287,4945535.09599318,2
369354.05994847,4945534.8599385,2
369355.02963407,4945534.62388383,2
369355.99931966,4945534.38782915,2
369356.96900526,4945534.15177447,2
369357.93869086,4945533.91571979,2
369358.90837646,4945533.67966512,2
369359.87806205,4945533.44361044,2
369360.84774765,4945533.20755576,2
369361.81743325,4945532.97150108,2
369362.78711884,4945532.7354464,2
369363.75680444,4945532.49939173,2
369364.72649004,4945532.26333705,2
369365.69617563,4945532.02728237,2
369366.66586123,4945531.79122769,2
369367.63554683,4945531.55517302,2
369368.60523243,4945531.31911834,2
369369.57491802,4945531.08306366,2
369370.54460362,4945530.84700898,2
369371.51428922,4945530.6109543,2
369372.48397481,4945530.37489963,2
369373.45366041,4945530.13884495,2
